"id","userId","timestamp","eventType","details","isCheating","riskScore"
"356","4","2025-03-15 18:29:13.886","mousemoved","Mouse moved to: (776, 440)",,
"357","4","2025-03-15 18:29:14.496","mousemoved","Mouse moved to: (824, 522)",,
"358","4","2025-03-15 18:29:14.552","mousemoved","Mouse moved to: (712, 192)",,
"359","4","2025-03-15 18:29:14.881","tabswitched","Tab switched to: http://localhost:3000/stream",,
"360","1","2025-03-15 18:33:23.721","tabswitched","Tab switched to: http://localhost:3000/stream",,
"361","1","2025-03-15 18:33:25.233","keyispressed","Key pressed: t",,
"362","1","2025-03-15 18:33:25.731","mousemoved","Mouse moved to: (364, 660)",,
"363","1","2025-03-15 18:33:26.001","keyispressed","Key pressed: i",,
"364","1","2025-03-15 18:33:26.283","keyispressed","Key pressed:  ",,
"365","1","2025-03-15 18:33:26.253","keyispressed","Key pressed: i",,
"366","1","2025-03-15 18:33:26.551","keyispressed","Key pressed: e",,
"367","1","2025-03-15 18:33:26.546","keyispressed","Key pressed: h",,
"368","1","2025-03-15 18:33:26.395","keyispressed","Key pressed: t",,
"369","1","2025-03-15 18:33:26.549","keyispressed","Key pressed: r",,
"370","1","2025-03-15 18:33:26.815","keyispressed","Key pressed: n",,
"371","1","2025-03-15 18:33:26.813","keyispressed","Key pressed: k",,
"372","1","2025-03-15 18:33:27.154","keyispressed","Key pressed:  ",,
"373","1","2025-03-15 18:33:27.571","keyispressed","Key pressed: a",,
"374","1","2025-03-15 18:33:27.306","keyispressed","Key pressed:  ",,
"375","1","2025-03-15 18:33:27.746","keyispressed","Key pressed: s",,
"376","1","2025-03-15 18:33:27.807","keyispressed","Key pressed: s",,
"377","1","2025-03-15 18:33:27.909","keyispressed","Key pressed: w",,
"378","1","2025-03-15 18:33:27.637","keyispressed","Key pressed: i",,
"379","1","2025-03-15 18:33:27.637","keyispressed","Key pressed: h",,
"380","1","2025-03-15 18:33:27.905","keyispressed","Key pressed:  ",,
"381","1","2025-03-15 18:33:28.28","keyispressed","Key pressed: t",,
"382","1","2025-03-15 18:33:28.316","keyispressed","Key pressed: r",,
"383","1","2025-03-15 18:33:28.047","keyispressed","Key pressed: i",,
"384","1","2025-03-15 18:33:28.011","keyispressed","Key pressed: n",,
"385","1","2025-03-15 18:33:28.315","keyispressed","Key pressed:  ",,
"386","1","2025-03-15 18:33:28.012","keyispressed","Key pressed: s",,
"387","1","2025-03-15 18:33:28.378","keyispressed","Key pressed: h",,
"388","1","2025-03-15 18:33:28.554","keyispressed","Key pressed: Alt",,
"389","1","2025-03-15 18:33:28.315","keyispressed","Key pressed: e",,
"390","1","2025-03-15 18:33:28.886","keyispressed","Key pressed: i",,
"391","1","2025-03-15 18:33:29.215","keyispressed","Key pressed: t",,
"392","1","2025-03-15 18:33:29.215","keyispressed","Key pressed: g",,
"393","1","2025-03-15 18:33:29.216","keyispressed","Key pressed:  ",,
"394","1","2025-03-15 18:33:29.217","tabswitched","Tab switched to: http://localhost:3000/stream",,
"395","1","2025-03-15 18:33:29.528","keyispressed","Key pressed: h",,
"396","1","2025-03-15 18:33:32.134","tabswitched","Tab switched to: http://localhost:3000/stream",,
"397","1","2025-03-15 18:33:32.151","mousemoved","Mouse moved to: (370, 673)",,
"398","1","2025-03-15 18:33:32.511","mousemoved","Mouse moved to: (378, 676)",,
"399","1","2025-03-15 18:33:32.635","mousemoved","Mouse moved to: (408, 683)",,
"400","1","2025-03-15 18:33:32.667","mousemoved","Mouse moved to: (442, 689)",,
"401","1","2025-03-15 18:33:32.696","mousemoved","Mouse moved to: (469, 692)",,
"402","1","2025-03-15 18:33:32.802","mousemoved","Mouse moved to: (482, 692)",,
"403","1","2025-03-15 18:33:32.798","mousemoved","Mouse moved to: (492, 686)",,
"404","1","2025-03-15 18:33:32.902","mousemoved","Mouse moved to: (511, 675)",,
"405","1","2025-03-15 18:33:33.398","mousemoved","Mouse moved to: (529, 672)",,
"406","1","2025-03-15 18:33:33.42","mousemoved","Mouse moved to: (740, 654)",,
"407","1","2025-03-15 18:33:33.872","mousemoved","Mouse moved to: (969, 618)",,
"408","1","2025-03-15 18:33:34.456","mousemoved","Mouse moved to: (1042, 753)",,
"409","1","2025-03-15 18:33:34.496","mousemoved","Mouse moved to: (1109, 781)",,
"410","1","2025-03-15 18:33:34.591","mousemoved","Mouse moved to: (1158, 814)",,
"411","1","2025-03-15 18:33:34.631","mousemoved","Mouse moved to: (1196, 844)",,
"412","1","2025-03-15 18:33:34.758","mousemoved","Mouse moved to: (1264, 896)",,
"413","1","2025-03-15 18:33:34.778","mousemoved","Mouse moved to: (1288, 915)",,
"414","1","2025-03-15 18:33:34.848","mousemoved","Mouse moved to: (1306, 932)",,
"415","1","2025-03-15 18:33:34.894","mousemoved","Mouse moved to: (1319, 944)",,
"416","1","2025-03-15 18:33:34.683","mousemoved","Mouse moved to: (1232, 874)",,
"417","1","2025-03-15 18:33:34.963","mousemoved","Mouse moved to: (1325, 949)",,
"418","1","2025-03-15 18:33:35.01","mousemoved","Mouse moved to: (1334, 950)",,
"419","1","2025-03-15 18:33:36.286","mousemoved","Mouse moved to: (1328, 946)",,
"420","1","2025-03-15 18:33:36.393","mousemoved","Mouse moved to: (1210, 916)",,
"421","1","2025-03-15 18:33:36.761","mousemoved","Mouse moved to: (891, 867)",,
"422","1","2025-03-15 18:33:36.908","mousemoved","Mouse moved to: (413, 901)",,
"423","1","2025-03-15 18:33:36.975","mousemoved","Mouse moved to: (232, 931)",,
"424","1","2025-03-15 18:33:37.02","mousemoved","Mouse moved to: (143, 958)",,
"425","1","2025-03-15 18:33:37.089","mousemoved","Mouse moved to: (110, 971)",,
"426","1","2025-03-15 18:33:37.13","mousemoved","Mouse moved to: (100, 976)",,
"427","1","2025-03-15 18:33:37.141","mousemoved","Mouse moved to: (625, 890)",,
"428","1","2025-03-15 18:33:37.195","mousemoved","Mouse moved to: (83, 982)",,
"429","1","2025-03-15 18:33:37.26","mousemoved","Mouse moved to: (70, 970)",,
"430","1","2025-03-15 18:33:37.614","mousemoved","Mouse moved to: (66, 961)",,
"431","1","2025-03-15 18:33:38.29","mousemoved","Mouse moved to: (70, 954)",,
"432","1","2025-03-15 18:33:38.374","mousemoved","Mouse moved to: (201, 844)",,
"433","1","2025-03-15 18:33:38.414","mousemoved","Mouse moved to: (336, 731)",,
"434","1","2025-03-15 18:33:38.415","mousemoved","Mouse moved to: (498, 588)",,
"435","1","2025-03-15 18:33:46.512","mousemoved","Mouse moved to: (516, 568)",,
"436","1","2025-03-15 18:33:46.648","mousemoved","Mouse moved to: (479, 514)",,
"437","1","2025-03-15 18:33:46.667","mousemoved","Mouse moved to: (471, 490)",,
"438","1","2025-03-15 18:33:46.731","mousemoved","Mouse moved to: (468, 456)",,
"439","1","2025-03-15 18:33:46.804","mousemoved","Mouse moved to: (475, 404)",,
"440","1","2025-03-15 18:33:46.528","mousemoved","Mouse moved to: (496, 544)",,
"441","1","2025-03-15 18:33:46.833","mousemoved","Mouse moved to: (486, 356)",,
"442","1","2025-03-15 18:33:46.898","mousemoved","Mouse moved to: (498, 308)",,
"443","1","2025-03-15 18:33:47.045","mousemoved","Mouse moved to: (510, 300)",,
"444","1","2025-03-15 18:33:47.327","mousemoved","Mouse moved to: (997, 228)",,
"445","1","2025-03-15 18:33:47.405","mousemoved","Mouse moved to: (759, 257)",,
"446","1","2025-03-15 18:33:47.407","mousemoved","Mouse moved to: (631, 282)",,
"447","1","2025-03-15 18:33:47.493","mousemoved","Mouse moved to: (1058, 227)",,
"448","1","2025-03-15 18:33:47.722","mousemoved","Mouse moved to: (880, 237)",,
"449","1","2025-03-15 18:33:47.755","mousemoved","Mouse moved to: (954, 230)",,
"450","1","2025-03-15 18:33:47.849","mousemoved","Mouse moved to: (1025, 228)",,
"451","1","2025-03-15 18:33:47.934","mousemoved","Mouse moved to: (1047, 227)",,
"452","1","2025-03-15 18:33:48.036","mousemoved","Mouse moved to: (1038, 227)",,
"453","1","2025-03-15 18:33:48.102","mousemoved","Mouse moved to: (881, 226)",,
"454","1","2025-03-15 18:33:48.122","mousemoved","Mouse moved to: (720, 226)",,
"455","1","2025-03-15 18:33:48.168","mousemoved","Mouse moved to: (588, 224)",,
"456","1","2025-03-15 18:33:48.269","mousemoved","Mouse moved to: (496, 217)",,
"457","1","2025-03-15 18:33:48.29","mousemoved","Mouse moved to: (452, 211)",,
"458","1","2025-03-15 18:33:48.344","mousemoved","Mouse moved to: (423, 207)",,
"459","1","2025-03-15 18:33:48.408","mousemoved","Mouse moved to: (399, 205)",,
"460","1","2025-03-15 18:33:48.471","mousemoved","Mouse moved to: (387, 205)",,
"461","1","2025-03-15 18:33:48.545","mousemoved","Mouse moved to: (381, 205)",,
"462","1","2025-03-15 18:33:48.604","mousemoved","Mouse moved to: (371, 212)",,
"463","1","2025-03-15 18:33:48.67","mousemoved","Mouse moved to: (365, 216)",,
"464","1","2025-03-15 18:33:49.418","keyispressed","Key pressed: Control",,
"465","1","2025-03-15 18:33:49.63","keyispressed","Key pressed: c",,
"466","1","2025-03-15 18:33:49.989","mousemoved","Mouse moved to: (382, 220)",,
"467","1","2025-03-15 18:33:50.056","mousemoved","Mouse moved to: (550, 266)",,
"468","1","2025-03-15 18:33:50.148","mousemoved","Mouse moved to: (756, 294)",,
"469","1","2025-03-15 18:33:50.172","mousemoved","Mouse moved to: (878, 292)",,
"470","1","2025-03-15 18:33:50.858","mousemoved","Mouse moved to: (925, 287)",,
"471","1","2025-03-15 18:33:50.904","mousemoved","Mouse moved to: (1036, 266)",,
"472","1","2025-03-15 18:33:50.945","mousemoved","Mouse moved to: (1128, 244)",,
"473","1","2025-03-15 18:33:51.026","mousemoved","Mouse moved to: (1205, 206)",,
"474","1","2025-03-15 18:33:51.075","mousemoved","Mouse moved to: (1232, 188)",,
"475","1","2025-03-15 18:33:51.114","mousemoved","Mouse moved to: (1239, 184)",,
"476","1","2025-03-15 18:33:51.182","mousemoved","Mouse moved to: (1244, 178)",,
"477","1","2025-03-15 18:33:51.205","mousemoved","Mouse moved to: (1260, 165)",,
"478","1","2025-03-15 18:33:51.3","mousemoved","Mouse moved to: (1271, 159)",,
"479","1","2025-03-15 18:33:51.587","mousemoved","Mouse moved to: (1260, 162)",,
"480","1","2025-03-15 18:33:51.666","mousemoved","Mouse moved to: (1169, 184)",,
"481","1","2025-03-15 18:33:52.242","mousemoved","Mouse moved to: (1008, 200)",,
"482","1","2025-03-15 18:33:52.241","mousemoved","Mouse moved to: (900, 314)",,
"483","1","2025-03-15 18:33:52.517","mousemoved","Mouse moved to: (806, 480)",,
"484","1","2025-03-15 18:33:52.559","mousemoved","Mouse moved to: (897, 686)",,
"485","1","2025-03-15 18:33:52.993","mousemoved","Mouse moved to: (917, 740)",,
"486","1","2025-03-15 18:33:53.003","mousemoved","Mouse moved to: (924, 789)",,
"487","1","2025-03-15 18:33:54.385","mousemoved","Mouse moved to: (914, 789)",,
"488","1","2025-03-15 18:33:54.444","mousemoved","Mouse moved to: (729, 792)",,
"489","1","2025-03-15 18:33:54.51","mousemoved","Mouse moved to: (440, 860)",,
"490","1","2025-03-15 18:33:54.535","mousemoved","Mouse moved to: (229, 948)",,
"491","1","2025-03-15 18:33:54.942","mousemoved","Mouse moved to: (176, 960)",,
"492","1","2025-03-15 18:33:54.942","mousemoved","Mouse moved to: (201, 960)",,
"493","1","2025-03-15 18:33:55.018","mousemoved","Mouse moved to: (159, 960)",,
"494","1","2025-03-15 18:33:55.027","mousemoved","Mouse moved to: (150, 960)",,
"495","1","2025-03-15 18:33:55.211","mousemoved","Mouse moved to: (144, 960)",,
"496","1","2025-03-15 18:33:55.235","mousemoved","Mouse moved to: (138, 960)",,
"497","1","2025-03-15 18:33:55.279","mousemoved","Mouse moved to: (130, 961)",,
"498","1","2025-03-15 18:33:56.403","mousemoved","Mouse moved to: (388, 928)",,
"499","1","2025-03-15 18:33:56.402","mousemoved","Mouse moved to: (138, 960)",,
"500","1","2025-03-15 18:33:57.361","mousemoved","Mouse moved to: (550, 858)",,
"501","1","2025-03-15 18:33:57.36","mousemoved","Mouse moved to: (666, 481)",,
"502","1","2025-03-15 18:33:58","mousemoved","Mouse moved to: (720, 332)",,
"503","1","2025-03-15 18:33:58.001","keyispressed","Key pressed: Alt",,
"504","1","2025-03-15 18:33:59.458","tabswitched","Tab switched to: http://localhost:3000/stream",,
"505","1","2025-03-15 18:34:00.083","mousemoved","Mouse moved to: (788, 310)",,
"506","1","2025-03-15 18:34:00.334","mousemoved","Mouse moved to: (993, 26)",,
"507","1","2025-03-15 18:34:00.357","mousemoved","Mouse moved to: (796, 296)",,
"508","1","2025-03-15 18:34:00.356","tabswitched","Tab switched to: http://localhost:3000/stream",,
"509","1","2025-03-15 18:34:01.066","tabswitched","Tab switched to: http://localhost:3000/stream",,
"510","4","2025-03-15 18:39:49.069","tabswitched","Tab switched to: http://localhost:3000/stream",,
"511","4","2025-03-15 18:39:51.096","keyispressed","Key pressed: a",,
"512","4","2025-03-15 18:39:51.718","mousemoved","Mouse moved to: (752, 461)",,
"513","4","2025-03-15 18:39:51.884","mousemoved","Mouse moved to: (816, 353)",,
"514","4","2025-03-15 18:39:52.848","keyispressed","Key pressed: n",,
"515","4","2025-03-15 18:39:51.887","mousemoved","Mouse moved to: (729, 482)",,
"516","4","2025-03-15 18:39:52.402","keyispressed","Key pressed: i",,
"517","4","2025-03-15 18:39:53.112","keyispressed","Key pressed: d",,
"518","4","2025-03-15 18:39:52.425","keyispressed","Key pressed: a",,
"519","4","2025-03-15 18:39:52.624","mousemoved","Mouse moved to: (676, 481)",,
"520","4","2025-03-15 18:39:53.217","keyispressed","Key pressed: n",,
"521","4","2025-03-15 18:39:52.986","mousemoved","Mouse moved to: (721, 482)",,
"522","4","2025-03-15 18:39:53.512","keyispressed","Key pressed: i",,
"523","4","2025-03-15 18:39:53.819","keyispressed","Key pressed: n",,
"524","4","2025-03-15 18:39:54.101","keyispressed","Key pressed: d",,
"525","4","2025-03-15 18:39:54.126","keyispressed","Key pressed: i",,
"526","4","2025-03-15 18:39:54.356","keyispressed","Key pressed: a",,
"527","4","2025-03-15 18:39:54.369","keyispressed","Key pressed: i",,
"528","4","2025-03-15 18:39:53.806","keyispressed","Key pressed: o",,
"529","4","2025-03-15 18:39:54.02","keyispressed","Key pressed: o",,
"530","4","2025-03-15 18:39:54.416","keyispressed","Key pressed: a",,
"531","4","2025-03-15 18:39:54.427","keyispressed","Key pressed: i",,
"532","4","2025-03-15 18:39:54.045","keyispressed","Key pressed: a",,
"533","4","2025-03-15 18:39:54.428","keyispressed","Key pressed: n",,
"534","4","2025-03-15 18:39:54.11","keyispressed","Key pressed: b",,
"535","4","2025-03-15 18:39:54.44","keyispressed","Key pressed: d",,
"536","4","2025-03-15 18:39:54.471","keyispressed","Key pressed: n",,
"537","4","2025-03-15 18:39:54.112","keyispressed","Key pressed: d",,
"538","4","2025-03-15 18:39:54.67","keyispressed","Key pressed: i",,
"539","4","2025-03-15 18:39:54.445","keyispressed","Key pressed: b",,
"540","4","2025-03-15 18:39:54.675","keyispressed","Key pressed: d",,
"541","4","2025-03-15 18:39:54.336","keyispressed","Key pressed: i",,
"542","4","2025-03-15 18:39:54.703","keyispressed","Key pressed: d",,
"543","4","2025-03-15 18:39:54.715","keyispressed","Key pressed: d",,
"544","4","2025-03-15 18:39:54.412","keyispressed","Key pressed: o",,
"545","4","2025-03-15 18:39:54.703","keyispressed","Key pressed: a",,
"546","4","2025-03-15 18:39:54.368","keyispressed","Key pressed: o",,
"547","4","2025-03-15 18:39:54.728","keyispressed","Key pressed: a",,
"548","4","2025-03-15 18:39:54.719","keyispressed","Key pressed: o",,
"549","4","2025-03-15 18:39:54.745","keyispressed","Key pressed: a",,
"550","4","2025-03-15 18:39:54.756","keyispressed","Key pressed: Alt",,
"551","4","2025-03-15 18:39:54.841","keyispressed","Key pressed: n",,
"552","4","2025-03-15 18:39:55.031","keyispressed","Key pressed: i",,
"553","4","2025-03-15 18:39:55.377","tabswitched","Tab switched to: http://localhost:3000/stream",,
"554","4","2025-03-15 18:40:04.918","tabswitched","Tab switched to: http://localhost:3000/stream",,
"555","4","2025-03-15 18:40:05.131","mousemoved","Mouse moved to: (1502, 643)",,
"556","4","2025-03-15 18:40:05.305","mousemoved","Mouse moved to: (1533, 655)",,
"557","4","2025-03-15 18:40:05.527","mousemoved","Mouse moved to: (1129, 447)",,
"558","4","2025-03-15 18:40:05.634","mousemoved","Mouse moved to: (1040, 401)",,
"559","4","2025-03-15 18:40:05.857","mousemoved","Mouse moved to: (915, 310)",,
"560","4","2025-03-15 18:40:05.907","mousemoved","Mouse moved to: (1017, 382)",,
"561","4","2025-03-15 18:40:10.592","keyispressed","Key pressed: Alt",,
"562","4","2025-03-15 18:40:10.625","mousemoved","Mouse moved to: (1585, 742)",,
"563","4","2025-03-15 18:40:11.105","tabswitched","Tab switched to: http://localhost:3000/stream",,
"564","4","2025-03-15 18:45:09.787","tabswitched","Tab switched to: http://localhost:3000/stream",,
"565","4","2025-03-15 18:45:14.921","tabswitched","Tab switched to: http://localhost:3000/stream",,
"566","4","2025-03-15 18:45:18.06","mousemoved","Mouse moved to: (889, 398)",,
"567","4","2025-03-15 18:45:18.209","mousemoved","Mouse moved to: (1084, 702)",,
"568","4","2025-03-15 18:45:18.305","mousemoved","Mouse moved to: (851, 319)",,
"569","4","2025-03-15 18:45:19.313","mousemoved","Mouse moved to: (845, 333)",,
"570","4","2025-03-15 18:45:21.974","mousemoved","Mouse moved to: (798, 404)",,
"571","4","2025-03-15 18:45:55.256","keyispressed","Key pressed: F",,
"572","4","2025-03-15 18:45:55.414","keyispressed","Key pressed: U",,
"573","4","2025-03-15 18:45:55.613","keyispressed","Key pressed: C",,
"574","4","2025-03-15 18:45:55.817","keyispressed","Key pressed: K",,
"575","4","2025-03-15 18:45:56.268","keyispressed","Key pressed: Backspace",,
"576","4","2025-03-15 18:45:56.268","keyispressed","Key pressed: Backspace",,
"577","4","2025-03-15 18:45:56.934","keyispressed","Key pressed: CapsLock",,
"578","4","2025-03-15 18:45:57.672","keyispressed","Key pressed: c",,
"579","4","2025-03-15 18:45:58.102","keyispressed","Key pressed: r",,
"580","4","2025-03-15 18:45:58.204","keyispressed","Key pressed: a",,
"581","4","2025-03-15 18:45:58.533","keyispressed","Key pressed: z",,
"582","4","2025-03-15 18:45:58.842","keyispressed","Key pressed: y",,
"583","4","2025-03-15 18:45:58.985","keyispressed","Key pressed: Backspace",,
"584","4","2025-03-15 18:45:58.888","keyispressed","Key pressed: Backspace",,
"585","4","2025-03-15 18:45:59.018","keyispressed","Key pressed: Backspace",,
"586","4","2025-03-15 18:45:59.278","keyispressed","Key pressed: Backspace",,
"587","4","2025-03-15 18:45:59.096","keyispressed","Key pressed: Backspace",,
"588","4","2025-03-15 18:45:59.391","keyispressed","Key pressed: Backspace",,
"589","4","2025-03-15 18:45:59.394","keyispressed","Key pressed: y",,
"590","4","2025-03-15 18:45:59.391","keyispressed","Key pressed: Backspace",,
"591","4","2025-03-15 18:45:59.598","keyispressed","Key pressed: y",,
"592","4","2025-03-15 18:45:59.484","keyispressed","Key pressed: y",,
"593","4","2025-03-15 18:45:59.803","keyispressed","Key pressed: y",,
"594","4","2025-03-15 18:45:59.91","keyispressed","Key pressed: y",,
"595","4","2025-03-15 18:46:00.227","keyispressed","Key pressed: y",,
"596","4","2025-03-15 18:46:00.393","keyispressed","Key pressed: y",,
"597","4","2025-03-15 18:46:00.065","keyispressed","Key pressed: y",,
"598","4","2025-03-15 18:46:00.65","keyispressed","Key pressed: y",,
"599","4","2025-03-15 18:46:00.718","keyispressed","Key pressed: y",,
"600","4","2025-03-15 18:46:00.454","keyispressed","Key pressed: y",,
"601","4","2025-03-15 18:46:00.72","keyispressed","Key pressed: y",,
"602","4","2025-03-15 18:46:00.849","keyispressed","Key pressed: y",,
"603","4","2025-03-15 18:46:00.554","keyispressed","Key pressed: y",,
"604","4","2025-03-15 18:46:00.959","keyispressed","Key pressed: y",,
"605","4","2025-03-15 18:46:00.989","keyispressed","Key pressed: y",,
"606","4","2025-03-15 18:46:01.052","keyispressed","Key pressed: y",,
"607","4","2025-03-15 18:46:01.12","keyispressed","Key pressed: y",,
"608","4","2025-03-15 18:46:01.21","keyispressed","Key pressed: y",,
"609","4","2025-03-15 18:46:01.182","keyispressed","Key pressed: y",,
"610","4","2025-03-15 18:46:01.263","keyispressed","Key pressed: y",,
"611","4","2025-03-15 18:46:01.389","keyispressed","Key pressed: y",,
"612","4","2025-03-15 18:46:01.441","keyispressed","Key pressed: y",,
"613","4","2025-03-15 18:46:01.57","keyispressed","Key pressed: y",,
"614","4","2025-03-15 18:46:01.459","keyispressed","Key pressed: y",,
"615","4","2025-03-15 18:46:01.538","keyispressed","Key pressed: y",,
"616","4","2025-03-15 18:46:01.053","keyispressed","Key pressed: y",,
"617","4","2025-03-15 18:46:01.115","keyispressed","Key pressed: y",,
"618","4","2025-03-15 18:46:01.112","keyispressed","Key pressed: y",,
"619","4","2025-03-15 18:46:01.727","keyispressed","Key pressed: y",,
"620","4","2025-03-15 18:46:01.771","keyispressed","Key pressed: y",,
"621","4","2025-03-15 18:46:01.764","keyispressed","Key pressed: y",,
"622","4","2025-03-15 18:46:01.255","keyispressed","Key pressed: y",,
"623","4","2025-03-15 18:46:01.869","keyispressed","Key pressed: y",,
"624","4","2025-03-15 18:46:02.112","mousemoved","Mouse moved to: (771, 406)",,
"625","4","2025-03-15 18:46:02.205","keyispressed","Key pressed: y",,
"626","4","2025-03-15 18:46:02.384","keyispressed","Key pressed: y",,
"627","4","2025-03-15 18:46:02.387","keyispressed","Key pressed: y",,
"628","4","2025-03-15 18:46:02.505","keyispressed","Key pressed: y",,
"629","4","2025-03-15 18:46:02.506","mousemoved","Mouse moved to: (836, 13)",,
"630","4","2025-03-15 18:46:02.817","tabswitched","Tab switched to: http://localhost:3000/stream",,
"631","4","2025-03-15 18:46:02.658","keyispressed","Key pressed: y",,
"632","4","2025-03-15 18:46:44.592","tabswitched","Tab switched to: http://localhost:3000/stream",,
"633","4","2025-03-15 18:46:46.182","tabswitched","Tab switched to: http://localhost:3000/stream",,
"634","4","2025-03-15 18:46:55.119","tabswitched","Tab switched to: http://localhost:3000/stream",,
"635","4","2025-03-15 18:46:56.11","mousemoved","Mouse moved to: (627, 238)",,
"636","4","2025-03-15 18:46:56.111","mousemoved","Mouse moved to: (670, 352)",,
"637","4","2025-03-15 18:46:56.449","mousemoved","Mouse moved to: (623, 24)",,
"638","4","2025-03-15 18:46:56.576","mousemoved","Mouse moved to: (674, 359)",,
"639","4","2025-03-15 18:46:56.577","mousemoved","Mouse moved to: (656, 356)",,
"640","4","2025-03-15 18:46:56.654","mousemoved","Mouse moved to: (658, 366)",,
"641","4","2025-03-15 18:46:56.691","mousemoved","Mouse moved to: (663, 360)",,
"642","4","2025-03-15 18:46:56.8","mousemoved","Mouse moved to: (693, 414)",,
"643","4","2025-03-15 18:46:56.921","mousemoved","Mouse moved to: (725, 437)",,
"644","4","2025-03-15 18:46:56.982","mousemoved","Mouse moved to: (995, 654)",,
"645","4","2025-03-15 18:46:57.099","mousemoved","Mouse moved to: (1150, 768)",,
"646","4","2025-03-15 18:46:57.317","mousemoved","Mouse moved to: (1144, 769)",,
"647","4","2025-03-15 18:46:57.493","mousemoved","Mouse moved to: (1073, 705)",,
"648","4","2025-03-15 18:46:59.091","tabswitched","Tab switched to: http://localhost:3000/stream",,
"649","4","2025-03-15 18:50:13.307","tabswitched","Tab switched to: http://localhost:3000/stream",,
"650","1","2025-03-15 18:50:16.51","tabswitched","Tab switched to: http://localhost:3000/stream",,
"651","1","2025-03-15 18:50:18.479","mousemoved","Mouse moved to: (887, 694)",,
"652","4","2025-03-15 18:50:19.66","tabswitched","Tab switched to: http://localhost:3000/stream",,
"653","1","2025-03-15 18:50:19.412","mousemoved","Mouse moved to: (1062, 3)",,
"654","1","2025-03-15 18:50:19.571","mousemoved","Mouse moved to: (941, 558)",,
"655","1","2025-03-15 18:50:19.571","mousemoved","Mouse moved to: (988, 246)",,
"656","4","2025-03-15 18:50:20.136","mousemoved","Mouse moved to: (1176, 719)",,
"657","1","2025-03-15 18:50:19.861","mousemoved","Mouse moved to: (893, 675)",,
"658","4","2025-03-15 18:50:20.294","mousemoved","Mouse moved to: (1155, 712)",,
"659","4","2025-03-15 18:50:20.389","mousemoved","Mouse moved to: (1038, 659)",,
"660","1","2025-03-15 18:50:20.006","mousemoved","Mouse moved to: (938, 630)",,
"661","4","2025-03-15 18:50:20.509","mousemoved","Mouse moved to: (1331, 710)",,
"662","1","2025-03-15 18:50:20.47","mousemoved","Mouse moved to: (1376, 960)",,
"663","4","2025-03-15 18:50:20.644","mousemoved","Mouse moved to: (1376, 726)",,
"664","1","2025-03-15 18:50:20.748","mousemoved","Mouse moved to: (1514, 960)",,
"665","1","2025-03-15 18:50:20.805","mousemoved","Mouse moved to: (1502, 938)",,
"666","1","2025-03-15 18:50:20.587","mousemoved","Mouse moved to: (1163, 786)",,
"667","1","2025-03-15 18:50:20.896","mousemoved","Mouse moved to: (1486, 916)",,
"668","1","2025-03-15 18:50:20.89","mousemoved","Mouse moved to: (1404, 934)",,
"669","4","2025-03-15 18:50:21.204","mousemoved","Mouse moved to: (1364, 718)",,
"670","1","2025-03-15 18:50:20.804","mousemoved","Mouse moved to: (1344, 877)",,
"671","4","2025-03-15 18:50:21.306","mousemoved","Mouse moved to: (1180, 523)",,
"672","1","2025-03-15 18:50:20.89","mousemoved","Mouse moved to: (1490, 922)",,
"673","1","2025-03-15 18:50:21.681","mousemoved","Mouse moved to: (1388, 960)",,
"674","1","2025-03-15 18:50:21.746","mousemoved","Mouse moved to: (1374, 954)",,
"675","4","2025-03-15 18:50:22.785","keyispressed","Key pressed: a",,
"676","4","2025-03-15 18:50:23.111","keyispressed","Key pressed: b",,
"677","4","2025-03-15 18:50:23.39","keyispressed","Key pressed: c",,
"678","1","2025-03-15 18:50:23.289","mousemoved","Mouse moved to: (1482, 908)",,
"679","4","2025-03-15 18:50:23.495","keyispressed","Key pressed: d",,
"680","1","2025-03-15 18:50:23.348","mousemoved","Mouse moved to: (1468, 875)",,
"681","4","2025-03-15 18:50:23.233","mousemoved","Mouse moved to: (1048, 657)",,
"682","1","2025-03-15 18:50:23.41","mousemoved","Mouse moved to: (1442, 826)",,
"683","1","2025-03-15 18:50:23.473","mousemoved","Mouse moved to: (1423, 789)",,
"684","1","2025-03-15 18:50:23.528","mousemoved","Mouse moved to: (1408, 752)",,
"685","1","2025-03-15 18:50:23.55","mousemoved","Mouse moved to: (1402, 738)",,
"686","1","2025-03-15 18:50:23.625","mousemoved","Mouse moved to: (1400, 732)",,
"687","4","2025-03-15 18:50:24.322","keyispressed","Key pressed: e",,
"688","1","2025-03-15 18:50:24.354","mousemoved","Mouse moved to: (1394, 731)",,
"689","1","2025-03-15 18:50:24.617","mousemoved","Mouse moved to: (1388, 736)",,
"690","4","2025-03-15 18:50:24.556","mousemoved","Mouse moved to: (1103, 472)",,
"691","1","2025-03-15 18:50:24.75","mousemoved","Mouse moved to: (1376, 742)",,
"692","1","2025-03-15 18:50:24.84","mousemoved","Mouse moved to: (1070, 776)",,
"693","1","2025-03-15 18:50:24.897","mousemoved","Mouse moved to: (1306, 755)",,
"694","4","2025-03-15 18:50:25.172","keyispressed","Key pressed: g",,
"695","4","2025-03-15 18:50:25.211","keyispressed","Key pressed: f",,
"696","1","2025-03-15 18:50:25.196","mousemoved","Mouse moved to: (983, 780)",,
"697","1","2025-03-15 18:50:25.365","mousemoved","Mouse moved to: (760, 842)",,
